file_id	md5	size	urls	sample_id
b60906da3dbfec7c28e20dcb4617db58	4e514647f6359b2944eee7a1b054d13d	10188800	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45602_1_ST_T0_B0_0120_ZUF48YS-01_APAJ2.raw.fastq.tar	d57eb430d669de8329be1769d4fa9f9e
5a950f27980b5d93e4c16da12465e7fe	2568ba6788b85c1fb0e98ab2aed5b156	11888640	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J28565_1_ST_T0_B0_0120_ZN3TBJM-01_B44V8.raw.fastq.tar	932d8fbc70ae8f856028b3f67c4ca296
b60906da3dbfec7c28e20dcb46174fe6	bb0b0f9e3547e7aaaccd61308b39d9df	10434560	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45623_1_ST_T0_B0_0120_ZTMFN3O-01_APAJ2.raw.fastq.tar	d57eb430d669de8329be1769d4fae727
634416dfd8b630dcc6bba6aec476a601	a7e7a61c4696590837f9f7fe476ea8de	18995200	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45357_1_ST_T0_B0_0120_ZUPAQVU-01_APB4D.raw.fastq.tar	d57eb430d669de8329be1769d4f612f9
634416dfd8b630dcc6bba6aec4761c6f	7159d8f6d039bfa2509b11c8ffba183f	16640000	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45328_1_ST_T0_B0_0120_ZNED4XZ-01_APB4D.raw.fastq.tar	932d8fbc70ae8f856028b3f67c5103a2
b60906da3dbfec7c28e20dcb461854ba	7abcf162b1c276d3dfedd1cb6c84e663	9850880	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45585_1_ST_T0_B0_0120_ZS78KHV-01_APAJ2.raw.fastq.tar	d57eb430d669de8329be1769d4fb3605
634416dfd8b630dcc6bba6aec45d5f8d	a2c155c7834eb9b157dd152a0c0ddb8c	59258880	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J28595_1_ST_T0_B0_0120_ZM8YXDM-01-AL1_AL5DH.raw.fastq.tar	932d8fbc70ae8f856028b3f67cc3a167
b60906da3dbfec7c28e20dcb462b8a38	e7ea76a6b44c4fee4f240a81b8f635ca	73728000	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J15234_1_ST_T0_B0_0120_ZWCZHHY-01_AELNK.raw.fastq.tar	932d8fbc70ae8f856028b3f67c6d1801
b60906da3dbfec7c28e20dcb462d2875	a7b5804afac18852e13686e2db3d187f	7925760	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J43812_1_ST_T0_B0_0120_ZYLJ7R7-01_ANBEN.raw.fastq.tar	932d8fbc70ae8f856028b3f67c7580eb
b60906da3dbfec7c28e20dcb462b0889	b03d2b05ceabaf8e7b248239b7c3600d	58767360	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J15237_1_ST_T0_B0_0120_ZW61YGW-01_AELNK.raw.fastq.tar	c22b9238b5b9beec7a9a1fc7c3390166
634416dfd8b630dcc6bba6aec477c344	345defacfa55062e89072154128acaae	26664960	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45477_1_ST_T0_B0_0120_ZSUQ08V-01_APA62.raw.fastq.tar	d57eb430d669de8329be1769d4fb11fd
b60906da3dbfec7c28e20dcb462bb974	13e65eeaab91f15ba8abfa3b4265e794	73175040	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J15240_1_ST_T0_B0_0120_ZYXQKWY-01_AELNK.raw.fastq.tar	932d8fbc70ae8f856028b3f67c773c49
b60906da3dbfec7c28e20dcb461d230b	98ce9580d2745baa0a445dc855c50eae	41349120	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J00882_1_ST_T0_B0_0122_ZM7JY3G-01_AA31J.raw.fastq.tar	c22b9238b5b9beec7a9a1fc7c32c950b
634416dfd8b630dcc6bba6aec479d89a	90d00623f5905bb214bc93648a3ad7c9	32604160	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45564_1_ST_T0_B0_0120_ZR3WH7V-01_APA62.raw.fastq.tar	932d8fbc70ae8f856028b3f67c5c497d
634416dfd8b630dcc6bba6aec478491b	45446fe704d593bf8c573dec437e889a	42311680	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45502_1_ST_T0_B0_0120_ZTTL3YH-01_APA62.raw.fastq.tar	d57eb430d669de8329be1769d4fad7fa
5a950f27980b5d93e4c16da1246e91cf	11e026e12478803f89ea20ec15a33702	39331840	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J80059_1_ST_T0_B0_0120_ZQFL1P3-01_B86HB.raw.fastq.tar	5a950f27980b5d93e4c16da1245ad220
634416dfd8b630dcc6bba6aec479b08c	47fa17bc36fe24a5d86a5f872b7cdd81	36904960	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45559_1_ST_T0_B0_0120_ZSOZWGV-01_APA62.raw.fastq.tar	d57eb430d669de8329be1769d4fb2a2a
634416dfd8b630dcc6bba6aec476628b	0fe6e6642845a30dec47a416c81b6050	15738880	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45340_1_ST_T0_B0_0120_ZYU89T9-01_APB4D.raw.fastq.tar	932d8fbc70ae8f856028b3f67c76657f
b60906da3dbfec7c28e20dcb46184246	8565c21d79b436bc9837dfd2a85aeb07	11663360	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45587_1_ST_T0_B0_0120_ZQNZSQF-01_APAJ2.raw.fastq.tar	932d8fbc70ae8f856028b3f67c5c2521
5a950f27980b5d93e4c16da1246f0d16	31c817271a9701e3986bcf96f3057b51	34273280	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J80088_1_ST_T0_B0_0120_ZTL8083-01_B86HB.raw.fastq.tar	5a950f27980b5d93e4c16da1245b3b1e
634416dfd8b630dcc6bba6aec476e55c	21bf4337b922e33dc14a0c2af8321a41	17899520	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45380_1_ST_T0_B0_0120_ZV14SIB-01_APB4D.raw.fastq.tar	d57eb430d669de8329be1769d4f614ee
b60906da3dbfec7c28e20dcb461e6d10	89b04c840fc7d6ac497bd747cf69fafd	69765120	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J00842_1_ST_T0_B0_0122_ZLYEM2C-01_AA31J.raw.fastq.tar	c22b9238b5b9beec7a9a1fc7c32bf029
634416dfd8b630dcc6bba6aec4765614	9e7cc30b69bad603ca414cb9959de8cd	18370560	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45339_1_ST_T0_B0_0120_ZYHHR4Z-01_APB4D.raw.fastq.tar	858ed4564f11795ec13dda4c1000bfad
b60906da3dbfec7c28e20dcb461d0664	1eb66585b3acb6330eec0b22883e9798	33249280	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J00885_1_ST_T0_B0_0122_ZKFV71L-01_AA31J.raw.fastq.tar	c22b9238b5b9beec7a9a1fc7c3292bc0
5a950f27980b5d93e4c16da1246f7a33	6c6cc793f1c0b58c1b3eb92e92beeee7	19097600	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J80105_1_ST_T0_B0_0120_ZN9TKCJ-01_B86HB.raw.fastq.tar	5a950f27980b5d93e4c16da1245ba349
31b14547707f47bb99f1e1ab41953e9e	69e51cd2a6c05761a3439a803116e060	43960320	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J00896_1_ST_T0_B0_0120_ZLZQMEV-01X_AA31J.raw.fastq.tar	932d8fbc70ae8f856028b3f67cc3db15
b60906da3dbfec7c28e20dcb461eab14	158824f9e9d7a3bdff59a0f3351c5527	45731840	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J00835_1_ST_T0_B0_0122_ZLZQMEV-01_AA31J.raw.fastq.tar	932d8fbc70ae8f856028b3f67cc3db15
31b14547707f47bb99f1e1ab41954987	a358de29a1dcb0bccb2a339ea150c194	43233280	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J00896_1_ST_T0_B0_0121_ZLZQMEV-01X_AAH7B.raw.fastq.tar	932d8fbc70ae8f856028b3f67cc3db15
b60906da3dbfec7c28e20dcb462ba216	0b32f8aa956697c1198356d0f488d725	68935680	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J15230_1_ST_T0_B0_0120_ZY7IW45-01_AELNK.raw.fastq.tar	c22b9238b5b9beec7a9a1fc7c33a7f44
634416dfd8b630dcc6bba6aec476f600	2193e0c02dcdb39a737ad31d2de0b7db	19681280	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45393_1_ST_T0_B0_0120_ZVTCAK9-01X_APB4D.raw.fastq.tar	d57eb430d669de8329be1769d4f6899f
634416dfd8b630dcc6bba6aec45ab6ef	114e4a341c4cd35c241fe84b74c98602	25559040	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J09152_1_ST_T0_B0_0120_ZYHHR4Z-01_ADM3N.raw.fastq.tar	c22b9238b5b9beec7a9a1fc7c33ac9de
b60906da3dbfec7c28e20dcb462c894f	f0bc16c3228de0dcfe4b2cf61ce2340c	10721280	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J43827_1_ST_T0_B0_0120_ZVBQY1N-01_ANBEN.raw.fastq.tar	932d8fbc70ae8f856028b3f67c65eeb3
634416dfd8b630dcc6bba6aec476b596	01675ea6f6ebeb14c53489071080c12b	18114560	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45371_1_ST_T0_B0_0120_ZX52KVK-01_APB4D.raw.fastq.tar	d57eb430d669de8329be1769d4f6a89a
634416dfd8b630dcc6bba6aec45d71f1	44f6f982ae859c69fef8186d97306713	46120960	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J28598_1_ST_T0_B0_0120_ZVM4N7A-01-AL1_AL5DH.raw.fastq.tar	932d8fbc70ae8f856028b3f67cc58052
634416dfd8b630dcc6bba6aec479da7c	a57e3eb5da29b56746dbfd621b08b041	22261760	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45565_1_ST_T0_B0_0120_ZSQNUZ5-01_APA62.raw.fastq.tar	d57eb430d669de8329be1769d4fb21f6
b60906da3dbfec7c28e20dcb461c5843	b5d3441771debf479603724fb9fbb142	106649600	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J05379_1_ST_T0_B0_0120_ZOZOW1T-44ST_AAH7B.raw.fastq.tar	932d8fbc70ae8f856028b3f67cc2bc12
634416dfd8b630dcc6bba6aec4777448	e6a492b91375977a378aef906ed99ccb	20776960	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45449_1_ST_T0_B0_0120_ZJXC41N-03_APB4D.raw.fastq.tar	d57eb430d669de8329be1769d4f5638f
5a950f27980b5d93e4c16da1246d32b5	e92a4148ee56285b6a9b42344e3ccf0d	19609600	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J79927_1_ST_T0_B0_0120_ZVNCGHM-10_B64B9.raw.fastq.tar	5a950f27980b5d93e4c16da12459a967
b60906da3dbfec7c28e20dcb461cc1cb	e549add029b51591c99afaa2dcbc0537	43212800	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J00891_1_ST_T0_B0_0122_ZJTKAE3-01_AA31J.raw.fastq.tar	c22b9238b5b9beec7a9a1fc7c32875c1
b60906da3dbfec7c28e20dcb462b741e	11ddd9cb2e7083bc35a39bdc52b1813b	68608000	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J15243_1_ST_T0_B0_0120_ZVM4N7A-01_AELNK.raw.fastq.tar	c22b9238b5b9beec7a9a1fc7c3371138
b60906da3dbfec7c28e20dcb461eca5e	4ed797e5078f1c8fc912aed9283df0ba	40663040	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J00831_1_ST_T0_B0_0122_ZMGT937-01_AA31J.raw.fastq.tar	c22b9238b5b9beec7a9a1fc7c32d24c6
634416dfd8b630dcc6bba6aec47a012d	f181fc769956122c56fd5e8f9f3239f4	26972160	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45569_1_ST_T0_B0_0120_ZRA5YD8-01_APA62.raw.fastq.tar	932d8fbc70ae8f856028b3f67c5d3c24
b60906da3dbfec7c28e20dcb461ef88a	54a2ba6465ac00cb6f48d4ff19b1ed91	43571200	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J00825_1_ST_T0_B0_0120_ZN9YTFN-01_AA31J.raw.fastq.tar	932d8fbc70ae8f856028b3f67c4ef6ac
b60906da3dbfec7c28e20dcb461d7413	e16f203960a88130131e17ef82298c2d	37447680	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J00872_1_ST_T0_B0_0122_ZN0JE53-01_AA31J.raw.fastq.tar	c22b9238b5b9beec7a9a1fc7c32ddfc9
634416dfd8b630dcc6bba6aec45a8cef	63d9bbbf206ba39f78d8c25b742ca246	36608000	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J09144_1_ST_T0_B0_0120_ZVNCGHM-1011-AL2_ADM3N.raw.fastq.tar	c22b9238b5b9beec7a9a1fc7c337fd6f
634416dfd8b630dcc6bba6aec47725ef	4170921f3ab88c9cfc9e3dfb57a7abeb	22794240	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45426_1_ST_T0_B0_0120_ZOBX723-02_APB4D.raw.fastq.tar	d57eb430d669de8329be1769d4f79634
b60906da3dbfec7c28e20dcb461e06b6	6c94bcaddfb3a0330bf6503c6a78fe8b	35758080	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J00856_1_ST_T0_B0_0122_ZKVR426-01_AA31J.raw.fastq.tar	c22b9238b5b9beec7a9a1fc7c3297a2a
b60906da3dbfec7c28e20dcb462b6205	5bc190aa7e57c479f092097de6e225e9	57477120	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J15245_1_ST_T0_B0_0120_ZVGW5FI-01_AELNK.raw.fastq.tar	c22b9238b5b9beec7a9a1fc7c336f8d3
b60906da3dbfec7c28e20dcb461a75f3	e60d23423318fec782706509baf4e9f2	103086080	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J05447_1_ST_T0_B0_0120_ZK4CK8Y-01_AAH7B.raw.fastq.tar	932d8fbc70ae8f856028b3f67c3a9c49
634416dfd8b630dcc6bba6aec470ecbe	c57148433a2a70c512fb961478b03b3d	14704640	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45129_1_ST_T0_B0_0120_ZPMBHPS-01_APAJ2.raw.fastq.tar	932d8fbc70ae8f856028b3f67c5b2758
b60906da3dbfec7c28e20dcb461e3b0a	94288b2ccb04395b9f6a103d92af22df	28590080	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J00850_1_ST_T0_B0_0122_ZL9BTWF-03_AA31J.raw.fastq.tar	c22b9238b5b9beec7a9a1fc7c32a5759
634416dfd8b630dcc6bba6aec475ecae	db9adb60ca8a517cb05b3678de3ed7bb	15646720	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45309_1_ST_T0_B0_0120_ZLPZS0H-05_APB4D.raw.fastq.tar	d57eb430d669de8329be1769d4f5ce7c
634416dfd8b630dcc6bba6aec4763a8c	5a5cc4eb1ecc1495117085fa6eaf56a8	17602560	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45334_1_ST_T0_B0_0120_ZXHCGKV-01_APB4D.raw.fastq.tar	d57eb430d669de8329be1769d4f6df6f
b60906da3dbfec7c28e20dcb461e56a1	3e5bb95c43e8eab684f3d712baf880bf	52889600	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J00845_1_ST_T0_B0_0120_ZLGD9M0-05_AA31J.raw.fastq.tar	932d8fbc70ae8f856028b3f67c40ec5c
b60906da3dbfec7c28e20dcb460eaa72	00000000000000000000000000000000	None	Private: Data not accessible via the HMP DACC.	634416dfd8b630dcc6bba6aec4acc6a6
b60906da3dbfec7c28e20dcb460a3c79	00000000000000000000000000000000	None	Private: Data not accessible via the HMP DACC.	634416dfd8b630dcc6bba6aec4a3a74e
b60906da3dbfec7c28e20dcb4609f802	00000000000000000000000000000000	None	Private: Data not accessible via the HMP DACC.	634416dfd8b630dcc6bba6aec4aef18e
b60906da3dbfec7c28e20dcb460f169e	00000000000000000000000000000000	None	Private: Data not accessible via the HMP DACC.	634416dfd8b630dcc6bba6aec4ada58b
b60906da3dbfec7c28e20dcb460f2ae0	00000000000000000000000000000000	None	Private: Data not accessible via the HMP DACC.	634416dfd8b630dcc6bba6aec4adb3b6
b60906da3dbfec7c28e20dcb460f1412	00000000000000000000000000000000	None	Private: Data not accessible via the HMP DACC.	634416dfd8b630dcc6bba6aec4b0031c
b60906da3dbfec7c28e20dcb460eb0a6	00000000000000000000000000000000	None	Private: Data not accessible via the HMP DACC.	634416dfd8b630dcc6bba6aec4acc782
b60906da3dbfec7c28e20dcb460f0957	00000000000000000000000000000000	None	Private: Data not accessible via the HMP DACC.	634416dfd8b630dcc6bba6aec4ad6cee
b60906da3dbfec7c28e20dcb460ed405	00000000000000000000000000000000	None	Private: Data not accessible via the HMP DACC.	634416dfd8b630dcc6bba6aec4aceeb8
b60906da3dbfec7c28e20dcb460a9804	00000000000000000000000000000000	None	Private: Data not accessible via the HMP DACC.	634416dfd8b630dcc6bba6aec4a3fec7
b60906da3dbfec7c28e20dcb460eb76e	00000000000000000000000000000000	None	Private: Data not accessible via the HMP DACC.	634416dfd8b630dcc6bba6aec4acc9be
b60906da3dbfec7c28e20dcb460f4dc3	00000000000000000000000000000000	None	Private: Data not accessible via the HMP DACC.	634416dfd8b630dcc6bba6aec4adc9c6
b60906da3dbfec7c28e20dcb460a0596	00000000000000000000000000000000	None	Private: Data not accessible via the HMP DACC.	634416dfd8b630dcc6bba6aec4aefdb4
5a950f27980b5d93e4c16da1246f43c2	00000000000000000000000000000000	None	Private: Data not accessible via the HMP DACC.	5a950f27980b5d93e4c16da1245b5dc9
b60906da3dbfec7c28e20dcb460f5f93	00000000000000000000000000000000	None	Private: Data not accessible via the HMP DACC.	634416dfd8b630dcc6bba6aec4add23b
b60906da3dbfec7c28e20dcb460eeb59	00000000000000000000000000000000	None	Private: Data not accessible via the HMP DACC.	634416dfd8b630dcc6bba6aec4ad09f9
b60906da3dbfec7c28e20dcb460ec794	00000000000000000000000000000000	None	Private: Data not accessible via the HMP DACC.	634416dfd8b630dcc6bba6aec4acda8e
b60906da3dbfec7c28e20dcb461da612	00000000000000000000000000000000	None	Private: Data not accessible via the HMP DACC.	634416dfd8b630dcc6bba6aec4a328e9
b60906da3dbfec7c28e20dcb460a287a	00000000000000000000000000000000	None	Private: Data not accessible via the HMP DACC.	634416dfd8b630dcc6bba6aec4a3990d
b60906da3dbfec7c28e20dcb461d4021	2717963a63208c031a5b9cbf25e858f7	49704960	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J00878_1_ST_T0_B0_0120_ZMBVNFM-04_AA31J.raw.fastq.tar	932d8fbc70ae8f856028b3f67c492878
634416dfd8b630dcc6bba6aec4760065	fb595d5665b3b7d8f25fc0ad8324de0c	14632960	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45319_1_ST_T0_B0_0120_ZX52KVK-4012_APB4D.raw.fastq.tar	d57eb430d669de8329be1769d4f6bc98
b60906da3dbfec7c28e20dcb461c9340	f4d5b5b84291ede3435ced777ad06e4f	54077440	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J04182_1_ST_T0_B0_0122_ZN0JE53-04_AAH7B.raw.fastq.tar	c22b9238b5b9beec7a9a1fc7c32df52b
b60906da3dbfec7c28e20dcb461de3de	3afa8a4a46a358e7a87b6ace537def87	32204800	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J00859_1_ST_T0_B0_0122_ZKVR426-04_AA31J.raw.fastq.tar	c22b9238b5b9beec7a9a1fc7c329866e
634416dfd8b630dcc6bba6aec479a376	60d27e85653b02610d52158188cf5afb	11673600	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45556_1_ST_T0_B0_0120_ZYXQKWY-04_APA62.raw.fastq.tar	932d8fbc70ae8f856028b3f67c777e56
b60906da3dbfec7c28e20dcb461e6def	70269907dcd862fe777480d1a0394d9c	46448640	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J00841_1_ST_T0_B0_0120_ZLZNCLZ-1013_AA31J.raw.fastq.tar	932d8fbc70ae8f856028b3f67c454816
b60906da3dbfec7c28e20dcb461c218e	ca12a08c37619542ab30769a62e28570	82462720	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J05383_1_ST_T0_B0_0120_ZOZOW1T-49ST_AAH7B.raw.fastq.tar	932d8fbc70ae8f856028b3f67cb3b5ab
b60906da3dbfec7c28e20dcb461d0dee	3519723a04559522a4ab22c13a9cc021	22906880	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J00884_1_ST_T0_B0_0122_ZM7JY3G-04_AA31J.raw.fastq.tar	c22b9238b5b9beec7a9a1fc7c32ca7ab
634416dfd8b630dcc6bba6aec4758a04	29322f76cb3d90a7eedf5bf070b5e6e2	9871360	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45280_1_ST_T0_B0_0120_ZTL5S2Y-04_APATM.raw.fastq.tar	858ed4564f11795ec13dda4c1000a3a0
634416dfd8b630dcc6bba6aec478c660	f5fc5b0a873e1690da4ad64d4014b951	33218560	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J45519_1_ST_T0_B0_0120_ZY9XQJP-05_APA62.raw.fastq.tar	d57eb430d669de8329be1769d4f83b0d
b60906da3dbfec7c28e20dcb462babee	2d58c066f68c7ebe675c38001e132102	61081600	https://downloads.hmpdacc.org/ihmp/t2d/genome/microbiome/16s/raw/HMP2_J15232_1_ST_T0_B0_0120_ZY7IW45-03_AELNK.raw.fastq.tar	c22b9238b5b9beec7a9a1fc7c33a8f36
