file_id	md5	size	urls	sample_id
69c6b9398e0e2e889eb127933f787a6e	b21e078bf12cb12c957e9f89a9d4c19f	33443840	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP219915_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b7688ca664
69c6b9398e0e2e889eb127933f837345	0329323631b039dc5ce303aca13a03fd	14643200	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP432041_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b768a8cd1c
745297f7a7f28d0d15d5060e7b3e103b	e5fe4514043288ae22c8834bc70096ed	52316160	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP673818_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c154865e9
745297f7a7f28d0d15d5060e7b4666d9	90ad1d03ae9603609f63fde8215a3afe	3010560	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP482764_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c1501396d
69c6b9398e0e2e889eb127933f79daea	d724410b889f86be4e6348ec5dea5d25	32440320	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP045004_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b7687c0996
745297f7a7f28d0d15d5060e7b0b1106	a11b5b650aa8803119a9f8730d0b097a	13608960	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP824961_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c156ee45a
69c6b9398e0e2e889eb127933f614542	2e163487dc6a20225bfe403f32e81ad8	52408320	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP075340_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b7687fa25e
745297f7a7f28d0d15d5060e7b01fcaf	4321dc9cb882d54598c52a9b6568f20e	16742400	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP277571_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c15531f17
69c6b9398e0e2e889eb127933fac0c8a	f0112adf57e60e92bb6b1549bcff3084	74188800	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP209572_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b76889c823
745297f7a7f28d0d15d5060e7b02a303	df4875f4e1db5362463418371568cd04	30945280	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP203336_K10_MRCD.rawseqset.tar	858ed4564f11795ec13dda4c10ee1c9c
745297f7a7f28d0d15d5060e7b074ec2	b901124b5197b4a996ce2ce7256a9c7e	19025920	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP840663_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c1555b090
8938ac880f194a32bc6b736c15ff7b44	a4b19b98dbcbe89d540cbbbd57f9b6d0	30617600	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP206375_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c15057463
745297f7a7f28d0d15d5060e7b1aee6d	cfd5bac2e160b348fe4c1b44f6b56f10	33566720	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP685717_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c156524d3
745297f7a7f28d0d15d5060e7b03080a	aa3324f15571d2e4bd02364635d00ae9	31395840	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP608013_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c1504c792
69c6b9398e0e2e889eb127933f7572ee	8fbf6c62017e837f3ed8dccc56aa8ea3	33484800	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP842327_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b768cc83ff
69c6b9398e0e2e889eb127933fae08f6	89b99d4a275be041896e05daf6673330	34099200	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP136122_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b76885a7ea
745297f7a7f28d0d15d5060e7b36426e	5ab57b9fd43980aea4c3104b71aae39f	17285120	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP080581_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c1553c791
745297f7a7f28d0d15d5060e7b27c93d	294c8a3e83600ba0cf952eecbdd913c2	573440	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP479947_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c1515f40a
745297f7a7f28d0d15d5060e7b55628e	86d68cef7945b329366efa5182794991	53248000	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP351505_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c15558424
69c6b9398e0e2e889eb127933f677bfe	fa9510ee1648b7d6a264840571d480a0	1402880	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP888674_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b768d093a0
69c6b9398e0e2e889eb127933f836af5	356094d0bad2f0d66733599b817e18a4	34918400	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP028055_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b76879a84d
745297f7a7f28d0d15d5060e7b380147	6908cff01a7706c403bf0f04e9932526	14469120	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP791888_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c151d10f0
69c6b9398e0e2e889eb127933f52883f	37661902a62fe745827180d071f83d62	307200	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP564900_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b768b63280
6d91411d5ede0689305232cc773f27ab	1d909e756d7b87ddd4f1c266b0698939	634880	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP483881_K10_MRCD.rawseqset.tar	858ed4564f11795ec13dda4c10f9e134
745297f7a7f28d0d15d5060e7b3b339d	e01d6e56617899654ccd832fc849b413	49991680	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP065458_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c154a8b3d
6d91411d5ede0689305232cc775c8f47	dc760786b7084bc407c8f7f955762ae6	3215360	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP418446_K10_MRCD.rawseqset.tar	e50d0c183689e4053ccb35f8b2e0833c
745297f7a7f28d0d15d5060e7b25c81c	22ec9220ae53a64f69f8114b31e0659d	46622720	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP354309_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c15241969
69c6b9398e0e2e889eb127933f8a628c	ff2b1f9a9ee1c6b2f0ce4534132fb45c	24248320	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP257801_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b768944daf
6d91411d5ede0689305232cc773a8598	39d0b7acdd4d6135d603aa30462e8c72	28549120	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP406987_K10_MRCD.rawseqset.tar	e50d0c183689e4053ccb35f8b2de7eea
745297f7a7f28d0d15d5060e7b195a0e	fe49ba5d8db9520c87d7f91d26817957	1822720	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP707684_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c15117bea
6d91411d5ede0689305232cc773a3346	e546a9b6fc22d281de098a60b7c65c37	36741120	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP312275_K10_MRCD.rawseqset.tar	e50d0c183689e4053ccb35f8b2da8b43
745297f7a7f28d0d15d5060e7b1d7536	57916069e7ea00b73f75e945c4ab7fac	8847360	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP117915_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c1533fbeb
745297f7a7f28d0d15d5060e7b6f11c9	f656efdacf268996335dca7c8feccf76	32296960	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP649700_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c15085188
69c6b9398e0e2e889eb127933f873c50	538bf364ad0b368c8231819ed7d82ad5	54282240	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP844868_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b768ccd447
745297f7a7f28d0d15d5060e7b727caf	4f6b3bc486af25fb8e965e003eae5f4e	153600	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP933492_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c1516f2e5
69c6b9398e0e2e889eb127933f656cba	23f6e3c2cf10ec1d6c0e741355cc0769	3307520	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP623316_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b768bc0831
745297f7a7f28d0d15d5060e7b13768c	67854b1d6d1f8751a4dc773822ede413	4126720	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP903758_K10_MRCD.rawseqset.tar	858ed4564f11795ec13dda4c10fac66b
6d91411d5ede0689305232cc773933e1	47674e9194c45a17d73af3cab34e1805	21155840	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP828710_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c153b7717
6d91411d5ede0689305232cc77251763	c28cea221a42eafecf73a7849b4641b8	32215040	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP492355_K10_MRCD.rawseqset.tar	e50d0c183689e4053ccb35f8b2dc097c
745297f7a7f28d0d15d5060e7b7c19d1	7833cbe2d815c2f4c85cf06a21c21a27	10956800	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP652669_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c15096ae6
6d91411d5ede0689305232cc774ff272	2a7d98faf642617a01c9d05ea86370dc	18360320	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP336335_K10_MRCD.rawseqset.tar	e50d0c183689e4053ccb35f8b2d4c6d8
69c6b9398e0e2e889eb127933faa01e9	24d9d7c3e7c01e3e354763709be4dc7a	1443840	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP074002_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b7687f5052
745297f7a7f28d0d15d5060e7b682708	8e03e0196a3ed045eeec8127a538c15b	35225600	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP342029_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c15624841
69c6b9398e0e2e889eb127933f8bbfe2	77da6a9f42f49a2649cd38bd30dab643	29358080	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP573286_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b768b88476
745297f7a7f28d0d15d5060e7b3f671a	2a1d3b15342ecfb825837ba5b3127c1b	40192000	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP376101_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c15302c04
6d91411d5ede0689305232cc772ff672	ba5802e3f98c8ff8878797b12bb92c6d	38021120	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP368327_K10_MRCD.rawseqset.tar	e50d0c183689e4053ccb35f8b2e2fe35
745297f7a7f28d0d15d5060e7b687070	85156f114b182724d4684775c1d73c73	42895360	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP891353_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c1557735d
6d91411d5ede0689305232cc773740fb	aecd7d04700b8ed5ab62c76b9b3921ae	196761600	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP742234_K10_MRCD.rawseqset.tar	e50d0c183689e4053ccb35f8b2e84de0
6d91411d5ede0689305232cc772de1a7	5e6ea51440a4d41c1c10025b8314f771	15073280	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP337457_K10_MRCD.rawseqset.tar	e50d0c183689e4053ccb35f8b2e2a4d4
745297f7a7f28d0d15d5060e7b3ae923	2b2a4d999b1914c5424ab1d6d32a61ae	50974720	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP319072_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c156d31ea
6d91411d5ede0689305232cc77444564	3f5029ecd28b404d73df0bf7b06536e4	30361600	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP970774_K10_MRCD.rawseqset.tar	e50d0c183689e4053ccb35f8b2e35d9c
6d91411d5ede0689305232cc77431afb	d848a48a7cae8ace354f080ee1e4996c	48394240	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP229454_K10_MRCD.rawseqset.tar	e50d0c183689e4053ccb35f8b2db2b1e
745297f7a7f28d0d15d5060e7b7d1b3a	31c802efa5e42db9d1e4d1d7b7056e1d	225280	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP211731_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c1566f2bc
69c6b9398e0e2e889eb127933f894b2a	66f57e39358b0ad9bad8428ff5043a0a	21831680	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP413477_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b768a730f7
6d91411d5ede0689305232cc775b9bc8	d8a6513f0f9e07ac108d649898ba5da2	10240	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP824738_K10_MRCD.rawseqset.tar	858ed4564f11795ec13dda4c10f32e34
745297f7a7f28d0d15d5060e7b57f7d7	0dff2429cddc7f9a5cc839d4834e1aee	33464320	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP850673_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c15358c47
6d91411d5ede0689305232cc7759e0e5	fd0b0915cc0f9f46bd1e1decdda13fb4	115937280	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP481651_K10_MRCD.rawseqset.tar	e50d0c183689e4053ccb35f8b2e49c28
745297f7a7f28d0d15d5060e7b22810c	fe2a5be553bc6bffca2af25cb7b17049	38430720	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP435885_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c156badcc
6d91411d5ede0689305232cc7746fd6a	383ca25a7b9029227004a18c53edf0d7	174080	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP537290_K10_MRCD.rawseqset.tar	858ed4564f11795ec13dda4c10f6dfc8
745297f7a7f28d0d15d5060e7b0d59a2	84bee4c4d7087ee6fd1180e23a7e43d4	14243840	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP376326_K10_MRCD.rawseqset.tar	858ed4564f11795ec13dda4c10f4650e
745297f7a7f28d0d15d5060e7b4c13eb	04983a67817d129436a7dc449bce522e	1351680	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP483320_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c150b7ead
745297f7a7f28d0d15d5060e7b738349	00a92e38de819fe9252fbc481327872b	54958080	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP751500_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c155e18ce
69c6b9398e0e2e889eb127933f71ca97	f3749b58f59004f872a2da5eafc26f35	5416960	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP129024_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b76884be70
6d91411d5ede0689305232cc7722ec8a	8f0e8e96e132a20b357cb20460d7d519	27504640	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP809211_K10_MRCD.rawseqset.tar	e50d0c183689e4053ccb35f8b2dd383e
745297f7a7f28d0d15d5060e7b105499	bd483de19400abd91cab101649b0fd0e	2385920	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP934299_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c155ecba3
745297f7a7f28d0d15d5060e7b24b679	0aae51bc44e2119e0a6f39da94bf2acb	22712320	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP034068_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c15276335
6d91411d5ede0689305232cc7743b2e2	c7c5a7c44f1a1012c7a25c6b32847b1c	61440	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP708835_K10_MRCD.rawseqset.tar	858ed4564f11795ec13dda4c10fbaa1a
745297f7a7f28d0d15d5060e7b01e63f	855c07a6001ab2b6dd02193d2c95cd31	1259520	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP542373_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c156cc623
745297f7a7f28d0d15d5060e7b1208ce	6446918b811b8640f7dee528b8ba58a4	18667520	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP474224_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c1502ec18
69c6b9398e0e2e889eb127933f88188e	6de086c5daa9846bfb36e5096a2d317f	30013440	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP982160_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b768da62d2
69c6b9398e0e2e889eb127933fa8e648	b991507161d0ab25515f34cc0c08cabd	1341440	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP113416_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b768834138
6d91411d5ede0689305232cc7742ddd9	590e8f3e7e6c61a72c7c25a0667b0015	39249920	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP841667_K10_MRCD.rawseqset.tar	e50d0c183689e4053ccb35f8b2df30e0
745297f7a7f28d0d15d5060e7b2e968e	cc94986b5e3f7ab609bab215dab1c0cf	36577280	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP331612_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c153cbbe7
745297f7a7f28d0d15d5060e7b22b745	6d678f6dada3d11bd87b6378c11dafe3	37652480	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP631608_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c152aebb1
745297f7a7f28d0d15d5060e7b193376	96490de06435a2f30235409318267c49	40908800	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP094101_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c155f5295
745297f7a7f28d0d15d5060e7b8626bc	02d49c411faabf96b7093da0f6606dbe	74055680	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP316551_K10_MRCD.rawseqset.tar	858ed4564f11795ec13dda4c10ff09c2
745297f7a7f28d0d15d5060e7b84f2d5	454b030f4af15b4274b3afb36edaf7a7	2949120	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP266208_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c150357d5
69c6b9398e0e2e889eb127933f87e0bb	c3e4b7dd98f84374cbeea3ff010683ab	2160640	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP171330_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b768875be0
6d91411d5ede0689305232cc77421c2f	dabf8749a31b2945f9a6460cecb3db7a	42874880	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP845775_K10_MRCD.rawseqset.tar	e50d0c183689e4053ccb35f8b2dce682
69c6b9398e0e2e889eb127933f8fb730	151c9e61e42b5bda39aa28ad3711aece	3665920	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP010982_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b768762b47
69c6b9398e0e2e889eb127933f74e67d	6d9d1f67f8c9beadc28fb2a0ab3023a7	14745600	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP642005_K10_MRCD.rawseqset.tar	76612bd9a41885add4f6b0b768bcd412
8938ac880f194a32bc6b736c15ffbd38	42bcceff49d6eb6a094550ad38d7de0a	25600000	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP134204_K10_MRCD.rawseqset.tar	858ed4564f11795ec13dda4c10ed58a0
745297f7a7f28d0d15d5060e7b76a96b	b2dc8c46dfbce790924585a9f6c131ff	44318720	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP376025_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c15214ac3
745297f7a7f28d0d15d5060e7b81ca5b	427385173cd166be377b6659ba09a178	2846720	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP566557_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c1521f2ed
745297f7a7f28d0d15d5060e7b5ebae1	7d52403b07edfe8efbe0de2a9ca3b20c	33505280	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP926575_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c155a6eeb
745297f7a7f28d0d15d5060e7b6e9504	a78907ac416cd5a0b4aaba7b63f9f696	1075200	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP882960_K10_MRCD.rawseqset.tar	8938ac880f194a32bc6b736c15478b76
